Company,Country,Ticker,Market,Currency,Date,Open,High,Low,Close,Volume
Alibaba (China),China,9988.HK,Local,HKD,2025-04-07 00:00:00+08:00,107.77,111.96,99.79,101.09,392361045
Alibaba (China),China,9988.HK,Local,HKD,2025-04-08 00:00:00+08:00,105.48,106.08,97.34,102.28,291748687
Alibaba (China),China,9988.HK,Local,HKD,2025-04-09 00:00:00+08:00,97.2,105.48,95.5,103.38,251724654
Alibaba (China),China,9988.HK,Local,HKD,2025-04-10 00:00:00+08:00,107.77,110.17,104.18,104.58,239469665
Alibaba (China),China,9988.HK,Local,HKD,2025-04-11 00:00:00+08:00,102.78,106.38,101.29,102.78,178687575
Alibaba (China),China,9988.HK,Local,HKD,2025-04-14 00:00:00+08:00,107.17,109.67,105.48,107.97,166612582
Alibaba (China),China,9988.HK,Local,HKD,2025-04-15 00:00:00+08:00,111.56,111.56,108.37,109.67,103926447
Alibaba (China),China,9988.HK,Local,HKD,2025-04-16 00:00:00+08:00,106.77,107.27,103.78,105.18,116440525
Alibaba (China),China,9988.HK,Local,HKD,2025-04-17 00:00:00+08:00,104.88,109.07,104.28,108.47,113941562
Alibaba (China),China,9988.HK,Local,HKD,2025-04-22 00:00:00+08:00,108.17,111.27,106.97,109.77,118989644
Alibaba (China),China,9988.HK,Local,HKD,2025-04-23 00:00:00+08:00,116.16,116.65,113.66,115.76,142919552
Alibaba (China),China,9988.HK,Local,HKD,2025-04-24 00:00:00+08:00,115.46,116.06,112.26,113.56,91662927
Alibaba (China),China,9988.HK,Local,HKD,2025-04-25 00:00:00+08:00,115.96,117.65,114.66,115.36,82127311
Alibaba (China),China,9988.HK,Local,HKD,2025-04-28 00:00:00+08:00,117.55,117.55,114.16,114.96,67368966
Alibaba (China),China,9988.HK,Local,HKD,2025-04-29 00:00:00+08:00,115.46,117.15,113.96,114.76,63943734
Alibaba (China),China,9988.HK,Local,HKD,2025-04-30 00:00:00+08:00,116.16,117.35,114.36,117.25,68302501
Alibaba (China),China,9988.HK,Local,HKD,2025-05-02 00:00:00+08:00,118.95,122.84,117.85,121.74,72747697
Alibaba (China),China,9988.HK,Local,HKD,2025-05-06 00:00:00+08:00,122.24,124.44,120.55,123.54,89828348
Alibaba (China),China,9988.HK,Local,HKD,2025-05-07 00:00:00+08:00,126.63,127.53,121.04,121.04,105915833
Alibaba (China),China,9988.HK,Local,HKD,2025-05-08 00:00:00+08:00,120.55,123.44,120.05,121.24,70065236
Alibaba (China),China,9988.HK,Local,HKD,2025-05-09 00:00:00+08:00,122.64,124.14,121.54,123.34,64212711
Alibaba (China),China,9988.HK,Local,HKD,2025-05-12 00:00:00+08:00,125.83,131.62,124.64,130.92,163626351
Alibaba (China),China,9988.HK,Local,HKD,2025-05-13 00:00:00+08:00,130.72,130.72,125.34,125.83,110675822
Alibaba (China),China,9988.HK,Local,HKD,2025-05-14 00:00:00+08:00,127.53,130.52,126.53,130.13,88967136
Alibaba (China),China,9988.HK,Local,HKD,2025-05-15 00:00:00+08:00,131.12,131.42,127.63,128.63,83762982
Alibaba (China),China,9988.HK,Local,HKD,2025-05-16 00:00:00+08:00,120.75,123.94,120.05,123.14,146404177
Alibaba (China),China,9988.HK,Local,HKD,2025-05-19 00:00:00+08:00,119.65,120.55,117.25,118.95,124103481
Alibaba (China),China,9988.HK,Local,HKD,2025-05-20 00:00:00+08:00,119.75,122.34,118.95,121.44,63599789
Alibaba (China),China,9988.HK,Local,HKD,2025-05-21 00:00:00+08:00,122.84,123.44,121.84,122.84,48764348
Alibaba (China),China,9988.HK,Local,HKD,2025-05-22 00:00:00+08:00,121.34,121.54,118.35,118.85,77869662
Alibaba (China),China,9988.HK,Local,HKD,2025-05-23 00:00:00+08:00,119.25,119.65,117.45,118.55,66708012
Alibaba (China),China,9988.HK,Local,HKD,2025-05-26 00:00:00+08:00,118.25,119.35,116.55,116.65,61541743
Alibaba (China),China,9988.HK,Local,HKD,2025-05-27 00:00:00+08:00,115.76,117.95,114.86,117.75,52883817
Alibaba (China),China,9988.HK,Local,HKD,2025-05-28 00:00:00+08:00,117.95,118.25,114.96,115.46,68081387
Alibaba (China),China,9988.HK,Local,HKD,2025-05-29 00:00:00+08:00,115.06,118.55,115.06,117.85,74783592
Alibaba (China),China,9988.HK,Local,HKD,2025-05-30 00:00:00+08:00,114.86,115.16,112.56,113.66,204654182
Alibaba (China),China,9988.HK,Local,HKD,2025-06-02 00:00:00+08:00,111.76,113.36,109.57,112.96,73453819
Alibaba (China),China,9988.HK,Local,HKD,2025-06-03 00:00:00+08:00,112.96,114.16,112.66,113.66,59256715
Alibaba (China),China,9988.HK,Local,HKD,2025-06-04 00:00:00+08:00,112.96,115.36,112.36,114.36,73216251
Alibaba (China),China,9988.HK,Local,HKD,2025-06-05 00:00:00+08:00,117.65,118.25,116.95,118.05,77117941
Alibaba (China),China,9988.HK,Local,HKD,2025-06-06 00:00:00+08:00,118.05,118.05,115.46,116.35,75163798
Alibaba (China),China,9988.HK,Local,HKD,2025-06-09 00:00:00+08:00,117.75,120.05,117.35,119.05,84322573
Alibaba (China),China,9988.HK,Local,HKD,2025-06-10 00:00:00+08:00,120.15,120.25,117.35,118.55,54323007
Alibaba (China),China,9988.HK,Local,HKD,2025-06-11 00:00:00+08:00,118.6,119.0,117.9,118.4,50080516
Alibaba (China),China,9988.HK,Local,HKD,2025-06-12 00:00:00+08:00,115.7,116.3,114.3,114.6,82878015
Alibaba (China),China,9988.HK,Local,HKD,2025-06-13 00:00:00+08:00,112.8,114.1,110.6,112.0,122464076
Alibaba (China),China,9988.HK,Local,HKD,2025-06-16 00:00:00+08:00,111.1,113.8,110.3,112.9,73900525
Alibaba (China),China,9988.HK,Local,HKD,2025-06-17 00:00:00+08:00,114.3,115.5,113.9,114.8,59968684
Alibaba (China),China,9988.HK,Local,HKD,2025-06-18 00:00:00+08:00,114.1,114.1,111.4,112.2,55865417
Alibaba (China),China,9988.HK,Local,HKD,2025-06-19 00:00:00+08:00,111.6,111.9,109.6,110.0,55573686
Alibaba (China),China,9988.HK,Local,HKD,2025-06-20 00:00:00+08:00,111.0,111.7,110.0,111.7,106839365
Alibaba (China),China,9988.HK,Local,HKD,2025-06-23 00:00:00+08:00,110.0,111.1,108.6,110.8,68537835
Alibaba (China),China,9988.HK,Local,HKD,2025-06-24 00:00:00+08:00,112.1,113.6,111.6,112.7,66616313
Alibaba (China),China,9988.HK,Local,HKD,2025-06-25 00:00:00+08:00,115.0,116.2,113.6,115.5,79338255
Alibaba (China),China,9988.HK,Local,HKD,2025-06-26 00:00:00+08:00,113.0,113.3,112.1,112.2,86859946
Alibaba (China),China,9988.HK,Local,HKD,2025-06-27 00:00:00+08:00,112.6,113.5,111.4,112.1,75942306
Alibaba (China),China,9988.HK,Local,HKD,2025-06-30 00:00:00+08:00,111.5,112.0,109.8,109.8,90192013
Alibaba (China),China,9988.HK,Local,HKD,2025-07-02 00:00:00+08:00,111.7,112.0,108.7,109.4,88248907
Alibaba (China),China,9988.HK,Local,HKD,2025-07-03 00:00:00+08:00,108.8,109.6,105.2,106.2,155395466
Alibaba (China),China,9988.HK,Local,HKD,2025-07-04 00:00:00+08:00,105.2,106.4,103.1,105.1,106812953
Alibaba (China),China,9988.HK,Local,HKD,2025-07-07 00:00:00+08:00,104.0,105.6,102.3,105.4,81216305
Alibaba (China),China,9988.HK,Local,HKD,2025-07-08 00:00:00+08:00,104.7,107.6,104.2,107.0,81928731
Alibaba (China),China,9988.HK,Local,HKD,2025-07-09 00:00:00+08:00,106.1,106.3,102.7,102.9,134137844
Alibaba (China),China,9988.HK,Local,HKD,2025-07-10 00:00:00+08:00,102.0,103.8,101.8,103.2,98855593
Alibaba (China),China,9988.HK,Local,HKD,2025-07-11 00:00:00+08:00,103.3,106.9,103.3,105.1,115975182
Alibaba (China),China,9988.HK,Local,HKD,2025-07-14 00:00:00+08:00,104.4,106.7,104.4,106.1,65552727
Alibaba (China),China,9988.HK,Local,HKD,2025-07-15 00:00:00+08:00,106.5,113.7,106.5,113.5,195489816
Alibaba (China),China,9988.HK,Local,HKD,2025-07-16 00:00:00+08:00,115.7,117.7,113.5,113.8,144295161
Alibaba (China),China,9988.HK,Local,HKD,2025-07-17 00:00:00+08:00,113.4,115.0,112.1,112.5,74908706
Alibaba (China),China,9988.HK,Local,HKD,2025-07-18 00:00:00+08:00,115.3,116.3,114.4,115.8,83105716
Alibaba (China),China,9988.HK,Local,HKD,2025-07-21 00:00:00+08:00,118.8,118.8,117.0,117.9,95474095
Alibaba (China),China,9988.HK,Local,HKD,2025-07-22 00:00:00+08:00,117.7,118.2,116.0,118.0,63352702
Alibaba (China),China,9988.HK,Local,HKD,2025-07-23 00:00:00+08:00,119.0,122.0,117.7,120.9,119661760
Alibaba (China),China,9988.HK,Local,HKD,2025-07-24 00:00:00+08:00,120.9,121.8,119.9,120.3,77592812
Alibaba (China),China,9988.HK,Local,HKD,2025-07-25 00:00:00+08:00,119.1,119.3,117.5,118.0,63455940
Alibaba (China),China,9988.HK,Local,HKD,2025-07-28 00:00:00+08:00,119.5,121.7,118.9,120.6,69215231
Alibaba (China),China,9988.HK,Local,HKD,2025-07-29 00:00:00+08:00,119.2,121.0,118.1,120.7,59019387
Alibaba (China),China,9988.HK,Local,HKD,2025-07-30 00:00:00+08:00,117.7,119.6,117.1,117.1,88754280
Alibaba (China),China,9988.HK,Local,HKD,2025-07-31 00:00:00+08:00,116.0,118.0,114.3,115.7,97698587
Alibaba (China),China,9988.HK,Local,HKD,2025-08-01 00:00:00+08:00,117.8,119.3,116.7,116.9,75031091
Alibaba (China),China,9988.HK,Local,HKD,2025-08-04 00:00:00+08:00,115.5,116.7,114.7,116.2,50516068
Alibaba (China),China,9988.HK,Local,HKD,2025-08-05 00:00:00+08:00,116.1,116.3,114.6,116.0,52371110
Alibaba (China),China,9988.HK,Local,HKD,2025-08-06 00:00:00+08:00,115.6,119.2,115.1,116.7,73715023
Alibaba (China),China,9988.HK,Local,HKD,2025-08-07 00:00:00+08:00,119.1,119.8,117.9,119.2,66845112
Alibaba (China),China,9988.HK,Local,HKD,2025-08-08 00:00:00+08:00,118.6,118.6,116.1,116.3,60373207
Alibaba (China),China,9988.HK,Local,HKD,2025-08-11 00:00:00+08:00,118.0,119.0,116.9,118.5,43065055
Alibaba (China),China,9988.HK,Local,HKD,2025-08-12 00:00:00+08:00,116.8,117.5,116.1,116.6,55676119
Alibaba (China),China,9988.HK,Local,HKD,2025-08-13 00:00:00+08:00,120.0,123.8,119.2,123.7,150500459
Alibaba (China),China,9988.HK,Local,HKD,2025-08-14 00:00:00+08:00,124.8,125.2,121.0,121.8,83916791
Alibaba (China),China,9988.HK,Local,HKD,2025-08-15 00:00:00+08:00,119.3,119.8,117.8,118.1,110541625
Alibaba (China),China,9988.HK,Local,HKD,2025-08-18 00:00:00+08:00,118.3,120.8,118.3,118.6,76093381
Alibaba (China),China,9988.HK,Local,HKD,2025-08-19 00:00:00+08:00,118.4,119.7,117.9,118.3,55732895
Alibaba (China),China,9988.HK,Local,HKD,2025-08-20 00:00:00+08:00,117.2,118.0,116.1,117.5,62830049
Alibaba (China),China,9988.HK,Local,HKD,2025-08-21 00:00:00+08:00,117.3,117.6,115.0,115.7,66716053
Alibaba (China),China,9988.HK,Local,HKD,2025-08-22 00:00:00+08:00,115.5,118.3,115.3,118.0,73604857
Alibaba (China),China,9988.HK,Local,HKD,2025-08-25 00:00:00+08:00,120.4,126.0,120.4,124.5,162992103
Alibaba (China),China,9988.HK,Local,HKD,2025-08-26 00:00:00+08:00,122.0,123.9,121.1,121.3,90253630
Alibaba (China),China,9988.HK,Local,HKD,2025-08-27 00:00:00+08:00,121.3,124.3,121.0,121.5,114213258
Alibaba (China),China,9988.HK,Local,HKD,2025-08-28 00:00:00+08:00,119.1,119.3,115.6,115.8,171962832
Alibaba (China),China,9988.HK,Local,HKD,2025-08-29 00:00:00+08:00,116.8,119.0,115.7,115.7,110429482
Alibaba (China),China,9988.HK,Local,HKD,2025-09-01 00:00:00+08:00,133.0,138.0,133.0,137.1,404948185
Alibaba (China),China,9988.HK,Local,HKD,2025-09-02 00:00:00+08:00,139.9,139.9,134.7,134.7,166594096
Alibaba (China),China,9988.HK,Local,HKD,2025-09-03 00:00:00+08:00,136.5,137.8,133.0,134.1,104631522
Alibaba (China),China,9988.HK,Local,HKD,2025-09-04 00:00:00+08:00,134.3,134.8,128.5,129.8,148595855
Alibaba (China),China,9988.HK,Local,HKD,2025-09-05 00:00:00+08:00,128.5,133.0,128.1,131.8,127450276
Alibaba (China),China,9988.HK,Local,HKD,2025-09-08 00:00:00+08:00,133.2,138.0,133.1,137.3,147299900
Alibaba (China),China,9988.HK,Local,HKD,2025-09-09 00:00:00+08:00,138.6,142.8,138.0,141.9,181120225
Alibaba (China),China,9988.HK,Local,HKD,2025-09-10 00:00:00+08:00,144.7,147.9,142.6,142.8,181722198
Alibaba (China),China,9988.HK,Local,HKD,2025-09-11 00:00:00+08:00,140.9,146.5,139.1,143.3,174456621
Alibaba (China),China,9988.HK,Local,HKD,2025-09-12 00:00:00+08:00,151.7,153.8,150.1,151.1,170663495
Alibaba (China),China,9988.HK,Local,HKD,2025-09-15 00:00:00+08:00,150.4,156.8,150.1,154.6,146193613
Alibaba (China),China,9988.HK,Local,HKD,2025-09-16 00:00:00+08:00,154.0,156.8,152.5,153.5,111088746
Alibaba (China),China,9988.HK,Local,HKD,2025-09-17 00:00:00+08:00,157.7,162.3,156.7,161.6,156646724
Alibaba (China),China,9988.HK,Local,HKD,2025-09-18 00:00:00+08:00,162.1,164.8,156.3,158.4,209809246
Alibaba (China),China,9988.HK,Local,HKD,2025-09-19 00:00:00+08:00,158.9,162.8,156.6,159.1,138827373
Alibaba (China),China,9988.HK,Local,HKD,2025-09-22 00:00:00+08:00,157.6,161.5,157.3,159.2,103208970
Alibaba (China),China,9988.HK,Local,HKD,2025-09-23 00:00:00+08:00,160.0,163.1,156.7,159.4,119175251
Alibaba (China),China,9988.HK,Local,HKD,2025-09-24 00:00:00+08:00,158.5,174.9,157.6,174.0,261023658
Alibaba (China),China,9988.HK,Local,HKD,2025-09-25 00:00:00+08:00,174.0,177.8,171.1,172.0,172333447
Alibaba (China),China,9988.HK,Local,HKD,2025-09-26 00:00:00+08:00,168.4,171.9,165.0,166.5,152987253
Alibaba (China),China,9988.HK,Local,HKD,2025-09-29 00:00:00+08:00,166.9,174.3,166.9,173.4,134259119
Alibaba (China),China,9988.HK,Local,HKD,2025-09-30 00:00:00+08:00,176.6,178.0,173.7,177.0,135460219
Alibaba (China),China,9988.HK,Local,HKD,2025-10-02 00:00:00+08:00,179.7,185.0,179.1,183.1,96036992
Alibaba (China),China,9988.HK,Local,HKD,2025-10-03 00:00:00+08:00,185.0,186.2,183.3,185.1,56780997
Alibaba (China),China,9988.HK,Local,HKD,2025-10-06 00:00:00+08:00,181.8,183.8,179.8,180.5,49211980
Alibaba (China),China,9988.HK,Local,HKD,2025-10-08 00:00:00+08:00,178.1,178.3,173.5,177.6,75252197
Alibaba (China),China,9988.HK,Local,HKD,2025-10-09 00:00:00+08:00,179.0,179.0,171.5,173.3,158029622
Alibaba (China),China,9988.HK,Local,HKD,2025-10-10 00:00:00+08:00,169.1,170.3,164.8,165.4,186753966
Alibaba (China),China,9988.HK,Local,HKD,2025-10-13 00:00:00+08:00,159.0,163.6,156.1,162.6,282816644
Alibaba (China),China,9988.HK,Local,HKD,2025-10-14 00:00:00+08:00,164.8,166.1,154.0,155.6,201534774
Alibaba (China),China,9988.HK,Local,HKD,2025-10-15 00:00:00+08:00,158.7,162.7,156.1,161.6,111159729
Alibaba (China),China,9988.HK,Local,HKD,2025-10-16 00:00:00+08:00,162.6,164.2,158.6,161.2,73190193
Alibaba (China),China,9988.HK,Local,HKD,2025-10-17 00:00:00+08:00,161.0,161.0,153.0,154.4,133552318
Alibaba (China),China,9988.HK,Local,HKD,2025-10-20 00:00:00+08:00,162.1,162.9,160.0,161.9,98042110
Alibaba (China),China,9988.HK,Local,HKD,2025-10-21 00:00:00+08:00,167.5,169.0,164.8,165.1,110624314
Alibaba (China),China,9988.HK,Local,HKD,2025-10-22 00:00:00+08:00,162.7,163.6,160.0,161.9,67640668
Alibaba (China),China,9988.HK,Local,HKD,2025-10-23 00:00:00+08:00,161.9,165.5,159.1,164.6,86447894
Alibaba (China),China,9988.HK,Local,HKD,2025-10-24 00:00:00+08:00,168.0,169.3,166.6,168.3,84064278
Alibaba (China),China,9988.HK,Local,HKD,2025-10-27 00:00:00+08:00,174.8,175.0,172.1,173.6,96795907
Alibaba (China),China,9988.HK,Local,HKD,2025-10-28 00:00:00+08:00,174.0,174.2,169.5,171.0,78492657
Alibaba (China),China,9988.HK,Local,HKD,2025-10-30 00:00:00+08:00,173.4,174.8,169.0,172.1,112254088
Alibaba (China),China,9988.HK,Local,HKD,2025-10-31 00:00:00+08:00,169.8,170.6,165.1,165.1,97457096
Alibaba (China),China,9988.HK,Local,HKD,2025-11-03 00:00:00+08:00,164.9,166.3,161.5,163.2,74773287
Alibaba (China),China,9988.HK,Local,HKD,2025-11-04 00:00:00+08:00,164.0,164.0,158.1,159.0,89529769
Alibaba (China),China,9988.HK,Local,HKD,2025-11-05 00:00:00+08:00,156.6,159.3,154.2,158.5,94071358
Alibaba (China),China,9988.HK,Local,HKD,2025-11-06 00:00:00+08:00,160.8,165.3,159.9,165.0,83528391
Alibaba (China),China,9988.HK,Local,HKD,2025-11-07 00:00:00+08:00,163.2,163.2,158.9,160.1,66709927
Alibaba (China),China,9988.HK,Local,HKD,2025-11-10 00:00:00+08:00,162.8,164.2,160.4,163.4,57596575
Alibaba (China),China,9988.HK,Local,HKD,2025-11-11 00:00:00+08:00,161.5,162.4,158.6,160.4,73054852
Alibaba (China),China,9988.HK,Local,HKD,2025-11-12 00:00:00+08:00,157.1,158.4,155.2,156.8,96741580
Alibaba (China),China,9988.HK,Local,HKD,2025-11-13 00:00:00+08:00,153.9,166.0,153.3,162.0,155447392
Alibaba (China),China,9988.HK,Local,HKD,2025-11-14 00:00:00+08:00,156.5,158.4,154.5,154.9,101354219
Alibaba (China),China,9988.HK,Local,HKD,2025-11-17 00:00:00+08:00,152.3,158.0,152.1,154.9,113907864
Alibaba (China),China,9988.HK,Local,HKD,2025-11-18 00:00:00+08:00,153.2,158.4,153.2,154.6,102880519
Alibaba (China),China,9988.HK,Local,HKD,2025-11-19 00:00:00+08:00,155.8,157.9,155.1,156.4,71141046
Alibaba (China),China,9988.HK,Local,HKD,2025-11-20 00:00:00+08:00,158.3,159.8,154.0,154.8,65486765
Alibaba (China),China,9988.HK,Local,HKD,2025-11-21 00:00:00+08:00,150.0,150.6,146.9,147.6,141043093
Alibaba (China),China,9988.HK,Local,HKD,2025-11-24 00:00:00+08:00,147.8,156.3,147.8,154.5,199790253
Alibaba (China),China,9988.HK,Local,HKD,2025-11-25 00:00:00+08:00,159.0,160.5,153.4,157.8,147102629
Alibaba (China),China,9988.HK,Local,HKD,2025-11-26 00:00:00+08:00,154.0,158.0,153.4,154.8,110863259
Alibaba (China),China,9988.HK,Local,HKD,2025-11-27 00:00:00+08:00,154.0,154.9,150.1,150.6,103303822
Alibaba (China),China,9988.HK,Local,HKD,2025-11-28 00:00:00+08:00,151.8,153.2,151.0,151.5,66572166
Alibaba (China),China,9988.HK,Local,HKD,2025-12-01 00:00:00+08:00,153.0,156.9,152.0,154.9,93259220
Alibaba (China),China,9988.HK,Local,HKD,2025-12-02 00:00:00+08:00,160.1,160.1,156.3,157.0,74133971
Alibaba (China),China,9988.HK,Local,HKD,2025-12-03 00:00:00+08:00,155.8,156.6,153.1,153.6,54076752
Alibaba (China),China,9988.HK,Local,HKD,2025-12-04 00:00:00+08:00,153.1,155.1,152.5,154.4,57110210
Alibaba (China),China,9988.HK,Local,HKD,2025-12-05 00:00:00+08:00,153.2,155.1,152.6,155.0,78815068
Alibaba (China),China,9988.HK,Local,HKD,2025-12-08 00:00:00+08:00,155.0,155.5,152.8,153.4,75226835
Alibaba (China),China,9988.HK,Local,HKD,2025-12-09 00:00:00+08:00,155.1,156.8,150.4,150.9,69789164
Alibaba (China),China,9988.HK,Local,HKD,2025-12-10 00:00:00+08:00,150.5,153.4,149.6,153.2,61369895
Alibaba (China),China,9988.HK,Local,HKD,2025-12-11 00:00:00+08:00,155.0,155.5,150.5,150.6,59433982
Alibaba (China),China,9988.HK,Local,HKD,2025-12-12 00:00:00+08:00,152.7,154.1,150.8,154.1,88532981
Alibaba (China),China,9988.HK,Local,HKD,2025-12-15 00:00:00+08:00,150.8,151.7,148.5,148.6,94298860
Alibaba (China),China,9988.HK,Local,HKD,2025-12-16 00:00:00+08:00,146.9,147.0,141.6,144.2,118119058
Alibaba (China),China,9988.HK,Local,HKD,2025-12-17 00:00:00+08:00,144.2,147.3,143.1,146.0,60486179
Alibaba (China),China,9988.HK,Local,HKD,2025-12-18 00:00:00+08:00,143.1,144.9,142.9,144.1,47014025
Alibaba (China),China,9988.HK,Local,HKD,2025-12-19 00:00:00+08:00,145.0,146.7,144.2,145.3,70392591
Alibaba (China),China,9988.HK,Local,HKD,2025-12-22 00:00:00+08:00,146.0,148.5,145.0,146.4,58877432
Alibaba (China),China,9988.HK,Local,HKD,2025-12-23 00:00:00+08:00,146.7,148.0,146.4,147.2,47601549
Alibaba (China),China,9988.HK,Local,HKD,2025-12-24 00:00:00+08:00,146.1,146.1,146.1,146.1,0
Alibaba (China),China,9988.HK,Local,HKD,2025-12-29 00:00:00+08:00,147.1,148.5,143.3,143.3,62656820
Alibaba (China),China,9988.HK,Local,HKD,2025-12-30 00:00:00+08:00,143.3,145.7,143.2,144.5,60201594
Alibaba (China),China,9988.HK,Local,HKD,2025-12-31 00:00:00+08:00,142.6,142.6,142.6,142.6,0
Alibaba (China),China,9988.HK,Local,HKD,2026-01-02 00:00:00+08:00,143.2,149.7,142.9,149.0,48902470
Alibaba (China),China,9988.HK,Local,HKD,2026-01-05 00:00:00+08:00,151.1,153.8,150.0,152.8,102834720
Alibaba (China),China,9988.HK,Local,HKD,2026-01-06 00:00:00+08:00,150.9,153.2,150.5,150.8,112004139
Alibaba (China),China,9988.HK,Local,HKD,2026-01-07 00:00:00+08:00,147.1,147.8,143.5,145.9,149677478
Alibaba (China),China,9988.HK,Local,HKD,2026-01-08 00:00:00+08:00,143.6,144.9,141.0,142.6,107421412
Alibaba (China),China,9988.HK,Local,HKD,2026-01-09 00:00:00+08:00,148.0,149.5,145.9,146.5,115234256
Alibaba (China),China,9988.HK,Local,HKD,2026-01-12 00:00:00+08:00,146.9,154.6,146.0,154.3,164580300
Alibaba (China),China,9988.HK,Local,HKD,2026-01-13 00:00:00+08:00,162.0,164.0,157.4,159.9,153153842
Alibaba (China),China,9988.HK,Local,HKD,2026-01-14 00:00:00+08:00,163.8,169.8,162.1,169.0,244622843
Alibaba (China),China,9988.HK,Local,HKD,2026-01-15 00:00:00+08:00,168.9,170.1,163.1,164.6,133061563
Alibaba (China),China,9988.HK,Local,HKD,2026-01-16 00:00:00+08:00,167.9,168.7,165.0,166.2,79370877
Alibaba (China),China,9988.HK,Local,HKD,2026-01-19 00:00:00+08:00,162.0,162.5,160.1,160.4,72500898
Alibaba (China),China,9988.HK,Local,HKD,2026-01-20 00:00:00+08:00,159.8,162.2,158.6,159.7,55456218
Alibaba (China),China,9988.HK,Local,HKD,2026-01-21 00:00:00+08:00,158.3,164.9,158.3,163.2,67441221
Alibaba (China),China,9988.HK,Local,HKD,2026-01-22 00:00:00+08:00,166.0,166.5,162.8,164.8,59810988
Alibaba (China),China,9988.HK,Local,HKD,2026-01-23 00:00:00+08:00,171.2,172.0,168.3,168.5,93252549
Alibaba (China),China,9988.HK,Local,HKD,2026-01-26 00:00:00+08:00,169.5,170.2,164.5,165.2,67819829
Alibaba (China),China,9988.HK,Local,HKD,2026-01-27 00:00:00+08:00,166.8,169.9,164.9,169.9,73661350
Alibaba (China),China,9988.HK,Local,HKD,2026-01-28 00:00:00+08:00,170.5,173.8,168.6,173.5,102209414
Alibaba (China),China,9988.HK,Local,HKD,2026-01-29 00:00:00+08:00,171.1,174.2,170.3,173.3,67539478
Alibaba (China),China,9988.HK,Local,HKD,2026-01-30 00:00:00+08:00,170.0,170.7,167.0,169.2,75134065
Alibaba (China),China,9988.HK,Local,HKD,2026-02-02 00:00:00+08:00,164.7,167.9,161.0,163.3,100747598
Alibaba (China),China,9988.HK,Local,HKD,2026-02-03 00:00:00+08:00,165.4,166.0,155.2,161.0,111086312
Alibaba (China),China,9988.HK,Local,HKD,2026-02-04 00:00:00+08:00,159.4,162.3,157.1,159.5,71689072
Alibaba (China),China,9988.HK,Local,HKD,2026-02-05 00:00:00+08:00,155.5,160.4,154.0,159.6,89720504
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2021-02-08 00:00:00+09:00,75384.01,75743.84,74664.35,74664.35,15338765
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2021-02-09 00:00:00+09:00,75563.89,76283.55,74394.45,74394.45,20898332
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2021-02-10 00:00:00+09:00,74304.52,74304.52,73404.95,73404.95,23025766
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2021-02-15 00:00:00+09:00,75383.99,76013.69,74934.21,75743.82,23529706
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2021-02-16 00:00:00+09:00,76013.69,77363.04,75743.82,76373.52,20483100
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2021-02-17 00:00:00+09:00,75473.93,75743.8,74664.32,74844.23,18307735
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2021-02-18 00:00:00+09:00,74844.26,75204.09,73854.73,73854.73,21327683
Samsung Electronics (Korea),South Korea,005930.KS,Local,KRW,2021-02-19 00:00:00+09:00,74034.65,74484.44,72865.21,74304.52,25880879
